people_count,occupancy_ratio,avg_person_area,avg_distance,min_distance,spatial_spread,top_region_count,middle_region_count,bottom_region_count,frame_occupancy_density,density_label
2,0.021334,0.003303,0.53356,0.409466,0.192276,0,2,0,3.056384,LOW
8,0.08,0.013584,0.297413,0.180821,0.358424,5,3,0,8.702348,MEDIUM
3,0.479258,0.1,0.573393,0.459367,0.148016,0,3,0,7.415836,MEDIUM
10,0.639724,0.066426,0.168358,0.132723,0.147093,3,1,6,32.319774,HIGH
40,0.639261,0.012698,0.009262,0.002,0.284898,23,7,10,129.64119,HIGH
1,0.024052,0.024094,0.713981,0.632356,0.218006,0,1,0,0.593892,LOW
1,0.001,0.001,0.493582,0.422399,0.040434,0,1,0,1.350935,LOW
11,0.117051,0.005,0.200628,0.147165,0.313111,0,10,1,25.0,MEDIUM
4,0.177261,0.049048,0.53332,0.356219,0.293324,3,1,0,6.630969,MEDIUM
2,0.019822,0.001,0.549642,0.321263,0.036889,0,2,0,2.153183,LOW
19,0.886319,0.048279,0.103119,0.025048,0.213778,13,5,1,44.476868,HIGH
47,0.705099,0.017577,0.235042,0.219863,0.046974,35,5,7,150.0,HIGH
4,0.099446,0.020292,0.569335,0.498896,0.431993,0,0,4,5.0,LOW
7,0.22191,0.026361,0.052386,0.02,0.238658,3,3,1,12.796052,MEDIUM
22,0.582128,0.027344,0.071104,0.046327,0.355812,11,4,7,33.871987,HIGH
4,0.004039,0.01073,0.509271,0.377151,0.46986,1,2,1,2.196271,LOW
4,0.237293,0.063638,0.252546,0.196196,0.272825,0,3,1,4.814492,MEDIUM
4,0.129369,0.028621,0.260781,0.088913,0.410879,1,0,3,10.758109,MEDIUM
33,0.586059,0.018101,0.066618,0.008593,0.368182,7,24,2,110.032153,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
11,0.13881,0.02179,0.526859,0.421121,0.250682,0,6,5,19.06018,MEDIUM
11,0.277342,0.021866,0.453667,0.39195,0.296676,5,4,2,25.0,MEDIUM
40,0.628964,0.017839,0.09537,0.084538,0.347014,17,3,20,150.0,HIGH
2,0.04625,0.030519,0.757477,0.535924,0.292612,1,1,0,2.75662,LOW
2,0.028816,0.017047,1.0,0.882135,0.414453,1,1,0,2.597109,LOW
3,0.05236,0.033256,0.935337,0.879459,0.248593,0,1,2,2.32578,LOW
10,0.08,0.017021,0.356289,0.203532,0.314326,0,0,10,19.560889,MEDIUM
2,0.052256,0.043401,0.926551,0.681515,0.456284,1,0,1,1.180465,LOW
1,0.023462,0.040776,0.894588,0.689051,0.405317,0,1,0,0.496115,LOW
1,0.001,0.001,1.0,0.769493,0.428901,0,1,0,0.876204,LOW
4,0.08,0.019416,0.302119,0.201852,0.405288,2,1,1,6.136692,MEDIUM
1,0.057107,0.05895,0.333448,0.194664,0.10284,0,0,1,0.792015,LOW
1,0.086062,0.088773,0.968747,0.831613,0.382846,0,1,0,0.618771,LOW
13,0.569628,0.04693,0.272635,0.234718,0.364552,0,7,6,47.435221,HIGH
46,0.518237,0.011914,0.188039,0.108113,0.27955,10,36,0,146.13244,HIGH
2,0.00516,0.003309,0.42407,0.239659,0.417765,0,2,0,1.453516,LOW
34,0.569977,0.018315,0.056727,0.002,0.084818,15,15,4,91.455522,HIGH
6,0.402684,0.066937,0.238436,0.176925,0.303212,0,5,1,6.919727,MEDIUM
10,0.08,0.005,0.364441,0.215801,0.368544,3,7,0,19.511702,MEDIUM
3,0.001,0.006188,0.372869,0.135055,0.462726,2,0,1,4.374357,LOW
33,0.498797,0.01453,0.195731,0.173649,0.308262,5,14,14,78.16769,HIGH
4,0.004995,0.001,0.857152,0.759108,0.281022,3,1,0,1.325346,LOW
32,0.476824,0.023692,0.29857,0.231347,0.125027,9,12,11,99.395345,HIGH
12,0.185893,0.008046,0.279482,0.133747,0.268102,0,6,6,18.636752,MEDIUM
26,0.636644,0.025055,0.060526,0.045668,0.04298,1,18,7,90.487029,HIGH
40,0.336032,0.006781,0.043235,0.002,0.417788,6,32,2,134.456283,HIGH
3,0.051997,0.031041,0.4391,0.246745,0.411342,0,1,2,2.426747,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.42649,0.029816,0.140936,0.086199,0.248751,1,9,2,25.0,MEDIUM
27,0.664173,0.025957,0.061364,0.037745,0.170676,17,6,4,65.914172,HIGH
44,0.512573,0.013824,0.005,0.002,0.298292,14,28,2,71.840932,HIGH
3,0.08,0.025911,0.584907,0.52953,0.300535,1,1,1,4.441029,MEDIUM
11,0.289924,0.025743,0.074241,0.02,0.214799,1,10,0,19.17592,MEDIUM
1,0.017626,0.019403,0.397288,0.236351,0.368755,0,0,1,0.354811,LOW
11,0.243264,0.012525,0.49824,0.41536,0.341611,3,7,1,15.282649,MEDIUM
2,0.021661,0.018587,0.602225,0.446663,0.479381,0,0,2,2.600188,LOW
7,0.130008,0.013886,0.287399,0.115646,0.462665,2,5,0,16.464409,MEDIUM
4,0.201339,0.04487,0.350404,0.296014,0.115136,0,3,1,6.395619,MEDIUM
12,0.665458,0.05699,0.191353,0.110983,0.277982,4,5,3,22.307444,HIGH
12,0.126171,0.008473,0.222344,0.041066,0.125866,2,9,1,13.934521,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
7,0.08,0.008371,0.471353,0.365321,0.429096,4,1,2,7.947315,MEDIUM
8,0.259624,0.024097,0.436473,0.336244,0.274807,6,1,1,22.859907,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.040274,0.00344,0.513096,0.439064,0.249018,0,3,0,3.603558,LOW
18,0.938788,0.049418,0.259901,0.182658,0.156693,0,13,5,42.945789,HIGH
12,0.287994,0.017257,0.384705,0.334555,0.400932,0,10,2,25.0,MEDIUM
5,0.207278,0.042932,0.05,0.02,0.176085,1,1,3,13.692476,MEDIUM
20,0.770685,0.039023,0.163013,0.070361,0.302647,0,7,13,40.750628,HIGH
1,0.070252,0.066127,0.463754,0.29311,0.17576,1,0,0,0.827158,LOW
6,0.300945,0.046025,0.206596,0.110111,0.349992,2,3,1,17.264168,MEDIUM
29,0.842041,0.030836,0.239209,0.145373,0.224621,3,15,11,53.194652,HIGH
22,0.701229,0.034349,0.189433,0.178807,0.085282,3,12,7,36.906322,HIGH
3,0.426939,0.1,0.371138,0.275928,0.154533,0,3,0,6.60678,MEDIUM
4,0.057707,0.005882,0.549118,0.303135,0.09222,0,2,2,2.705544,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.029654,0.003976,0.668829,0.551118,0.311732,2,0,1,2.900632,LOW
3,0.014099,0.01414,0.448542,0.366423,0.323351,0,1,2,2.442147,LOW
11,0.08,0.014585,0.05,0.02,0.26223,5,6,0,25.0,MEDIUM
47,0.511441,0.008982,0.041757,0.002,0.308659,15,15,17,150.0,HIGH
34,0.518858,0.014366,0.064702,0.003864,0.437971,5,29,0,57.385921,HIGH
12,0.531537,0.044246,0.18098,0.082053,0.408167,6,4,2,18.9535,MEDIUM
6,0.198221,0.034544,0.135375,0.02,0.224329,0,2,4,6.968117,MEDIUM
3,0.024454,0.008565,0.506653,0.305191,0.12371,0,1,2,3.760942,LOW
4,0.130593,0.034177,0.27416,0.153883,0.379792,0,1,3,9.274719,MEDIUM
50,0.71928,0.012043,0.024166,0.002,0.356299,4,31,15,110.721907,HIGH
4,0.036179,0.002972,0.379549,0.155714,0.167168,2,0,2,2.650947,LOW
2,0.02563,0.013439,0.828976,0.756948,0.189492,0,0,2,0.509693,LOW
56,0.705964,0.01076,0.300119,0.224846,0.242442,8,41,7,150.0,HIGH
47,0.457936,0.008478,0.019641,0.002,0.365534,22,22,3,115.214316,HIGH
3,0.08,0.028144,0.484365,0.418471,0.170411,0,3,0,3.736681,MEDIUM
11,0.849174,0.077505,0.064885,0.009343,0.163804,1,7,3,28.435266,HIGH
12,0.302327,0.025485,0.05,0.02,0.186079,5,5,2,25.0,MEDIUM
49,0.577705,0.01134,0.236678,0.145306,0.34982,1,32,16,143.084015,HIGH
3,0.362557,0.1,0.464955,0.274586,0.250887,0,0,3,8.83474,MEDIUM
47,0.552822,0.008222,0.110614,0.086424,0.473477,7,39,1,137.64339,HIGH
12,0.380863,0.029437,0.060798,0.02,0.240888,1,8,3,25.0,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
36,0.64097,0.015094,0.070197,0.01119,0.321053,12,9,15,88.615459,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.035084,0.037071,0.521908,0.348999,0.417231,0,2,0,1.477617,LOW
4,0.008752,0.001,0.685374,0.505744,0.414817,2,1,1,5.0,LOW
2,0.058698,0.027384,0.743055,0.509666,0.408671,1,0,1,2.473993,LOW
6,0.382443,0.069292,0.089362,0.02,0.304927,6,0,0,9.998474,MEDIUM
20,0.724709,0.037452,0.111108,0.089385,0.352947,0,7,13,52.206807,HIGH
46,0.792505,0.019727,0.191783,0.159964,0.244061,11,19,16,150.0,HIGH
34,0.390726,0.015502,0.111987,0.02267,0.218051,11,18,5,127.948016,HIGH
1,0.033006,0.017641,0.374368,0.222423,0.431045,1,0,0,0.982503,LOW
13,0.736407,0.053836,0.141515,0.08362,0.166425,4,8,1,39.462286,HIGH
31,0.761579,0.020712,0.041589,0.002,0.074218,28,2,1,103.827195,HIGH
11,0.225428,0.017068,0.632605,0.478404,0.063449,5,5,1,20.561327,MEDIUM
10,0.154428,0.025806,0.519617,0.364336,0.36271,5,1,4,25.0,MEDIUM
3,0.036964,0.017493,0.726627,0.539018,0.163918,1,2,0,4.243145,LOW
40,0.614682,0.019513,0.285762,0.220614,0.222565,3,16,21,145.46577,HIGH
55,0.446586,0.007143,0.107014,0.05055,0.400724,19,35,1,150.0,HIGH
8,0.322974,0.047734,0.606154,0.519791,0.199988,1,6,1,11.129698,MEDIUM
4,0.08,0.018079,0.270502,0.132188,0.432595,1,3,0,3.705817,MEDIUM
12,0.164451,0.005,0.231114,0.130481,0.219698,5,3,4,21.360722,MEDIUM
16,0.614213,0.039756,0.140614,0.088636,0.311849,0,11,5,43.917762,HIGH
2,0.032792,0.022371,0.537475,0.471546,0.276619,1,1,0,2.036189,LOW
11,0.275924,0.023604,0.398506,0.325404,0.252248,2,9,0,25.0,MEDIUM
5,0.26139,0.058414,0.592021,0.515301,0.382727,1,1,3,12.337602,MEDIUM
9,0.364514,0.036176,0.24184,0.156999,0.289166,0,1,8,9.821541,MEDIUM
10,0.190124,0.017764,0.151787,0.02,0.305421,4,3,3,15.339167,MEDIUM
35,0.816302,0.019327,0.142832,0.070276,0.321057,7,26,2,84.819467,HIGH
15,0.524278,0.0388,0.173904,0.167333,0.152021,1,6,8,39.867531,HIGH
8,0.099356,0.011526,0.600704,0.539829,0.458597,0,6,2,12.068551,MEDIUM
4,0.041783,0.019849,0.462024,0.383832,0.406399,0,3,1,5.0,LOW
8,0.198231,0.026349,0.439961,0.382523,0.347312,3,3,2,17.036367,MEDIUM
48,0.590046,0.013355,0.005475,0.002,0.298038,27,15,6,131.452796,HIGH
8,0.346628,0.053917,0.132931,0.02,0.338213,4,1,3,14.116262,MEDIUM
1,0.02106,0.015378,0.940013,0.832585,0.334871,0,1,0,1.188753,LOW
5,0.218966,0.045579,0.286378,0.225079,0.05,1,4,0,8.266338,MEDIUM
8,0.097391,0.008129,0.51463,0.412281,0.29615,2,3,3,12.461602,MEDIUM
4,0.031707,0.001,0.533786,0.320194,0.56915,2,1,1,5.0,LOW
2,0.017168,0.013393,0.266483,0.089354,0.154782,0,2,0,1.357731,LOW
5,0.234503,0.056949,0.3257,0.251434,0.130681,0,3,2,14.115574,MEDIUM
7,0.371013,0.053907,0.31576,0.224177,0.469801,0,0,7,7.067319,MEDIUM
3,0.111052,0.034646,0.590854,0.402332,0.337462,2,0,1,7.466028,MEDIUM
10,0.396392,0.046378,0.489329,0.339813,0.21256,3,6,1,9.95017,MEDIUM
4,0.00591,0.017898,0.407868,0.250572,0.33333,1,2,1,1.391619,LOW
51,0.660433,0.013616,0.199164,0.108047,0.079386,10,12,29,125.6905,HIGH
7,0.203094,0.033707,0.493294,0.436272,0.14338,4,2,1,17.047488,MEDIUM
6,0.323912,0.0532,0.287786,0.189988,0.247272,6,0,0,10.608434,MEDIUM
9,0.363738,0.041466,0.447041,0.38367,0.05,2,0,7,18.691772,MEDIUM
43,0.889185,0.022861,0.105,0.091003,0.191666,11,16,16,135.351948,HIGH
4,0.051639,0.012301,0.42344,0.310568,0.263906,4,0,0,2.441302,LOW
37,0.747661,0.020739,0.246331,0.161588,0.490456,9,20,8,131.133208,HIGH
47,0.777597,0.01513,0.152454,0.143612,0.359618,8,38,1,106.603314,HIGH
1,0.036245,0.039129,0.501079,0.449682,0.264802,0,1,0,0.403174,LOW
48,0.582342,0.007517,0.021717,0.002818,0.164758,18,11,19,89.075212,HIGH
22,0.789298,0.035475,0.052342,0.02831,0.374762,0,19,3,75.218897,HIGH
2,0.037808,0.003068,0.545722,0.305991,0.163115,1,1,0,1.561362,LOW
40,0.676534,0.017831,0.154261,0.134832,0.146395,24,1,15,150.0,HIGH
55,0.705249,0.00944,0.189872,0.167724,0.403936,0,55,0,150.0,HIGH
4,0.092735,0.016502,0.341679,0.193709,0.230284,1,2,1,9.810171,MEDIUM
58,0.420105,0.005145,0.027506,0.002,0.268017,2,23,33,140.950934,HIGH
4,0.069902,0.011986,0.400913,0.291606,0.22511,1,3,0,5.0,LOW
54,0.566811,0.012567,0.247523,0.241406,0.236799,39,11,4,124.999157,HIGH
2,0.027791,0.008953,0.29753,0.203869,0.043085,0,2,0,0.338996,LOW
1,0.047322,0.058578,0.276548,0.058006,0.150044,0,1,0,1.21892,LOW
5,0.26939,0.04894,0.517185,0.372568,0.292501,2,0,3,7.373094,MEDIUM
3,0.001,0.001,0.638744,0.518866,0.189019,1,2,0,2.767665,LOW
10,0.554718,0.058765,0.127842,0.075307,0.024265,5,0,5,21.242668,HIGH
6,0.294803,0.046785,0.291979,0.219257,0.212075,0,6,0,17.910765,MEDIUM
3,0.14716,0.037567,0.301713,0.131589,0.300795,1,2,0,6.488603,MEDIUM
31,0.492166,0.018452,0.109395,0.09627,0.148667,8,17,6,89.683864,HIGH
3,0.03682,0.001,0.246464,0.05,0.326187,1,2,0,2.847778,LOW
12,0.08,0.006763,0.555078,0.430747,0.338237,0,11,1,20.241907,MEDIUM
8,0.307358,0.03267,0.588566,0.478014,0.144328,0,4,4,18.052011,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
10,0.102118,0.007688,0.505818,0.333905,0.305161,5,5,0,24.962035,MEDIUM
1,0.078254,0.082628,0.761278,0.640934,0.227086,0,1,0,1.288564,LOW
4,0.047909,0.02639,0.508296,0.286998,0.336289,1,1,2,3.468299,LOW
11,0.349029,0.028685,0.4763,0.312069,0.320549,8,2,1,16.763836,MEDIUM
2,0.060356,0.029551,0.846049,0.761585,0.095755,0,1,1,1.798006,LOW
4,0.179142,0.0438,0.576665,0.473151,0.142266,4,0,0,6.37448,MEDIUM
4,0.161222,0.046789,0.467192,0.360519,0.345749,0,3,1,7.014665,MEDIUM
44,0.517514,0.012414,0.031017,0.002,0.217415,1,36,7,105.532643,HIGH
4,0.073663,0.00866,0.529802,0.39347,0.421552,3,1,0,3.420692,LOW
9,0.233294,0.017745,0.367412,0.193365,0.119666,7,2,0,24.496723,MEDIUM
7,0.19227,0.027743,0.321492,0.151919,0.312672,3,1,3,19.19384,MEDIUM
11,0.167064,0.020496,0.176451,0.067865,0.18796,1,4,6,10.991875,MEDIUM
58,0.730434,0.014745,0.052498,0.038626,0.195283,37,14,7,144.040443,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
16,0.783965,0.052629,0.029164,0.002,0.036135,1,2,13,44.637587,HIGH
10,0.239935,0.028944,0.310974,0.126163,0.267339,2,7,1,25.0,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.011376,0.014935,0.826471,0.581268,0.183876,0,3,0,3.742492,LOW
7,0.182771,0.031823,0.097781,0.02,0.188572,4,2,1,9.727386,MEDIUM
11,0.183943,0.005459,0.212559,0.150084,0.319371,6,3,2,24.497145,MEDIUM
7,0.281222,0.036724,0.430777,0.316294,0.179574,6,0,1,21.103349,MEDIUM
7,0.163247,0.028595,0.47893,0.378518,0.132825,0,7,0,10.64008,MEDIUM
11,0.088896,0.020758,0.174724,0.043583,0.233916,4,5,2,25.0,MEDIUM
40,0.669094,0.020201,0.177757,0.117696,0.144104,8,10,22,75.390934,HIGH
1,0.003775,0.010571,0.962638,0.785152,0.468912,1,0,0,0.253239,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.391735,0.1,0.43178,0.232654,0.22398,0,2,1,3.933201,MEDIUM
7,0.186863,0.01997,0.508274,0.312006,0.363909,3,3,1,18.596508,MEDIUM
44,0.706124,0.022588,0.254915,0.242445,0.339958,23,9,12,83.987004,HIGH
4,0.007743,0.006934,0.766979,0.531151,0.130317,2,1,1,4.040545,LOW
52,0.601001,0.009242,0.218109,0.189175,0.07697,43,5,4,92.988588,HIGH
12,0.32147,0.027732,0.238471,0.159917,0.116209,9,2,1,12.513593,MEDIUM
24,0.800892,0.030211,0.155321,0.055434,0.118724,0,18,6,51.666582,HIGH
13,0.523113,0.041862,0.102547,0.046656,0.02,1,11,1,51.244961,HIGH
9,0.407222,0.04009,0.539383,0.480594,0.130589,4,4,1,16.620569,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.001,0.001,0.443235,0.339677,0.312498,2,1,1,2.333849,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
29,0.552079,0.022705,0.080539,0.00685,0.233467,4,23,2,46.609006,HIGH
21,0.697093,0.029615,0.073036,0.02362,0.390596,4,2,15,75.511243,HIGH
54,0.636399,0.01395,0.056166,0.024226,0.321236,5,31,18,150.0,HIGH
4,0.216608,0.063076,0.356802,0.165936,0.255818,0,0,4,11.437806,MEDIUM
37,0.717246,0.021273,0.005,0.002,0.220436,6,19,12,120.629847,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.046635,0.032995,0.497829,0.261708,0.329488,0,3,0,4.30993,LOW
13,0.713993,0.056099,0.040107,0.002,0.26562,6,0,7,49.737211,HIGH
2,0.02783,0.001,0.343362,0.116039,0.056041,2,0,0,2.54586,LOW
21,0.595999,0.030655,0.064014,0.037313,0.341744,5,14,2,72.197487,HIGH
7,0.314967,0.044024,0.516154,0.461106,0.208137,0,7,0,12.895652,MEDIUM
7,0.203465,0.037944,0.221518,0.063231,0.459499,4,1,2,12.620832,MEDIUM
14,0.469764,0.027703,0.12729,0.03348,0.329802,10,1,3,44.028616,HIGH
58,0.680374,0.01093,0.165274,0.074285,0.156888,15,25,18,150.0,HIGH
55,0.683137,0.006906,0.243841,0.187239,0.440481,14,9,32,150.0,HIGH
5,0.187669,0.026628,0.468116,0.356937,0.249605,2,3,0,14.110278,MEDIUM
15,0.663763,0.046749,0.029276,0.002084,0.411107,1,9,5,59.461839,HIGH
4,0.024902,0.022435,0.507843,0.394235,0.464974,3,0,1,5.0,LOW
11,0.265683,0.024592,0.15587,0.02,0.290561,3,3,5,23.605579,MEDIUM
4,0.018026,0.001,0.816836,0.724369,0.072046,3,1,0,1.453173,LOW
2,0.026742,0.008652,0.471078,0.221912,0.435454,2,0,0,0.757492,LOW
1,0.01156,0.022677,0.658573,0.443283,0.495524,1,0,0,0.600186,LOW
19,0.607695,0.031523,0.135839,0.110201,0.187606,8,1,10,29.886189,HIGH
1,0.063322,0.057045,0.427334,0.179867,0.303295,1,0,0,0.834532,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
10,0.245105,0.015663,0.245285,0.057539,0.374813,3,7,0,21.206148,MEDIUM
50,0.663873,0.014021,0.137431,0.039123,0.3141,21,23,6,92.048467,HIGH
4,0.081908,0.01096,0.959642,0.737395,0.008729,3,0,1,5.0,LOW
32,0.618333,0.02384,0.235554,0.151765,0.385562,19,5,8,53.184199,HIGH
49,0.443964,0.006577,0.186459,0.16167,0.239314,19,4,26,150.0,HIGH
8,0.231693,0.031808,0.501311,0.390634,0.211638,3,5,0,23.281553,MEDIUM
45,0.509557,0.012198,0.022686,0.002,0.27446,2,40,3,92.213462,HIGH
7,0.406038,0.055456,0.05,0.02,0.366024,1,1,5,8.665852,MEDIUM
34,0.582064,0.008758,0.006806,0.002,0.054762,7,21,6,124.955422,HIGH
30,0.571642,0.021069,0.149917,0.119086,0.408357,2,13,15,60.126314,HIGH
30,0.441206,0.014237,0.25928,0.187114,0.134201,6,6,18,101.274007,HIGH
23,0.563743,0.017591,0.239395,0.192415,0.25629,7,14,2,85.134057,HIGH
23,0.726017,0.033107,0.184327,0.132017,0.232249,11,9,3,41.27268,HIGH
5,0.300084,0.06149,0.162029,0.053232,0.247114,1,1,3,6.874782,MEDIUM
3,0.030321,0.001,0.811821,0.676081,0.07642,2,1,0,1.09558,LOW
6,0.314495,0.053693,0.424522,0.298425,0.182084,5,1,0,17.102069,MEDIUM
48,0.741925,0.016085,0.149852,0.063994,0.097002,6,24,18,150.0,HIGH
9,0.160353,0.02038,0.32088,0.139037,0.492723,4,5,0,19.327317,MEDIUM
18,0.77221,0.043441,0.111385,0.09625,0.097105,7,7,4,48.7381,HIGH
12,0.394376,0.029696,0.212198,0.152085,0.196039,6,4,2,23.384893,MEDIUM
9,0.206984,0.01604,0.593946,0.502352,0.366346,2,0,7,17.600409,MEDIUM
2,0.016605,0.005101,0.92243,0.777973,0.389129,0,2,0,1.517731,LOW
13,0.657445,0.05124,0.125451,0.095411,0.375082,1,5,7,26.566598,HIGH
8,0.223253,0.022279,0.273561,0.115246,0.244334,0,4,4,12.30114,MEDIUM
47,0.590716,0.015016,0.057835,0.002,0.366753,29,11,7,150.0,HIGH
53,0.553282,0.008318,0.214989,0.164443,0.339935,14,14,25,150.0,HIGH
3,0.042193,0.023343,1.0,0.800385,0.50526,1,2,0,2.397937,LOW
12,0.284212,0.01919,0.412045,0.288651,0.16461,1,8,3,13.487843,MEDIUM
30,0.873199,0.029526,0.14919,0.102291,0.185824,18,12,0,115.246899,HIGH
43,0.625736,0.018251,0.130282,0.076665,0.113754,20,22,1,97.5329,HIGH
2,0.001,0.017465,0.623862,0.413891,0.239798,0,1,1,2.791548,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
1,0.037587,0.049359,0.651756,0.527114,0.207409,0,1,0,0.450474,LOW
36,0.755466,0.021299,0.067872,0.048093,0.02,4,28,4,79.067006,HIGH
3,0.001,0.001,0.541696,0.432843,0.157001,0,2,1,1.899422,LOW
24,0.530087,0.023032,0.188209,0.163347,0.125102,0,13,11,69.101258,HIGH
44,0.509446,0.014824,0.194098,0.180146,0.348086,5,14,25,75.156146,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
16,0.611812,0.029887,0.005,0.002,0.25024,5,4,7,47.877534,HIGH
24,0.742079,0.032616,0.239294,0.197675,0.352345,5,13,6,43.316845,HIGH
26,0.709164,0.026774,0.196408,0.134374,0.163788,4,17,5,90.520813,HIGH
2,0.082395,0.066601,0.524986,0.395368,0.078869,0,2,0,1.650906,LOW
2,0.009003,0.01233,0.821226,0.618296,0.132587,1,1,0,0.986873,LOW
4,0.08,0.022718,0.335016,0.245691,0.188296,1,1,2,6.995784,MEDIUM
48,0.54608,0.009864,0.032609,0.002,0.301906,13,31,4,99.629124,HIGH
7,0.474134,0.06354,0.221514,0.052706,0.113622,2,4,1,14.180748,MEDIUM
58,0.695981,0.015413,0.055972,0.025706,0.450825,27,29,2,132.03085,HIGH
5,0.2421,0.049261,0.433546,0.269826,0.389875,0,5,0,14.961851,MEDIUM
3,0.009655,0.008475,0.69273,0.591347,0.445281,0,1,2,3.33944,LOW
36,0.66992,0.026006,0.194229,0.102968,0.143362,27,1,8,138.473323,HIGH
3,0.018589,0.013823,0.433225,0.258292,0.169624,1,1,1,0.95939,LOW
1,0.033397,0.027312,0.817313,0.741393,0.312736,0,0,1,0.588037,LOW
4,0.015585,0.001,0.461221,0.382484,0.347682,2,2,0,1.663462,LOW
11,0.08,0.005,0.183512,0.099074,0.210232,0,6,5,13.516481,MEDIUM
54,0.779702,0.018356,0.278005,0.207124,0.090834,27,12,15,150.0,HIGH
47,0.591896,0.012402,0.113645,0.074557,0.182678,3,41,3,112.452952,HIGH
9,0.1126,0.009906,0.595708,0.543943,0.298392,2,6,1,17.828263,MEDIUM
10,0.19815,0.017747,0.231652,0.106343,0.376333,3,7,0,19.382667,MEDIUM
2,0.003664,0.021533,0.763652,0.601906,0.386018,0,2,0,2.443665,LOW
19,0.625095,0.037864,0.239469,0.164748,0.338921,5,5,9,44.030259,HIGH
16,0.676598,0.041302,0.015526,0.002,0.278062,6,7,3,45.510265,HIGH
3,0.020835,0.001,0.411731,0.235313,0.216876,0,1,2,1.502001,LOW
1,0.020953,0.010651,0.402925,0.229011,0.369093,1,0,0,0.295103,LOW
4,0.125891,0.029507,0.249811,0.057347,0.171876,2,1,1,7.821065,MEDIUM
53,0.796182,0.012397,0.143136,0.076048,0.286006,3,43,7,135.720266,HIGH
10,0.174361,0.009177,0.283355,0.125526,0.472782,7,0,3,14.724539,MEDIUM
3,0.023676,0.001362,0.781203,0.704195,0.198378,0,1,2,1.529571,LOW
3,0.061056,0.025766,0.886651,0.658826,0.258837,0,3,0,1.732351,LOW
19,0.7164,0.037683,0.220356,0.20924,0.154647,5,7,7,74.862079,HIGH
50,0.706562,0.012326,0.255984,0.215932,0.367643,4,24,22,144.727327,HIGH
8,0.08,0.005,0.05,0.02,0.461312,2,1,5,12.186055,MEDIUM
4,0.036363,0.019886,0.837979,0.721298,0.40437,0,3,1,5.0,LOW
9,0.403062,0.038885,0.226157,0.055008,0.364559,1,0,8,25.0,MEDIUM
12,0.08,0.005,0.397002,0.249861,0.489479,1,5,6,25.0,MEDIUM
3,0.038721,0.013336,0.926211,0.773632,0.461017,3,0,0,4.000192,LOW
10,0.218609,0.025277,0.371175,0.181435,0.435368,6,4,0,17.132432,MEDIUM
1,0.064999,0.057253,0.656982,0.537582,0.384684,1,0,0,1.407568,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
18,0.380418,0.022082,0.140263,0.070907,0.171532,0,5,13,28.183604,HIGH
3,0.028614,0.009085,0.445163,0.267285,0.025247,2,0,1,3.550953,LOW
2,0.020839,0.005829,0.626991,0.538739,0.347274,0,2,0,2.425657,LOW
12,0.797293,0.064567,0.204999,0.120168,0.02,8,2,2,40.713493,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
9,0.111665,0.020275,0.321724,0.174002,0.23594,3,4,2,15.207243,MEDIUM
3,0.001,0.001,0.787537,0.732748,0.268612,1,0,2,1.70028,LOW
44,0.552665,0.011146,0.19456,0.095154,0.171549,19,10,15,95.25008,HIGH
52,0.616265,0.007764,0.128377,0.048972,0.349698,21,24,7,88.185021,HIGH
43,0.836307,0.022939,0.0814,0.050458,0.088659,9,14,20,125.015252,HIGH
3,0.054725,0.013405,0.691847,0.547706,0.081477,0,2,1,2.102206,LOW
44,0.765344,0.017126,0.005,0.002,0.378824,37,1,6,141.825473,HIGH
9,0.136639,0.008675,0.366608,0.237541,0.064631,3,0,6,12.81479,MEDIUM
1,0.025021,0.025417,0.356143,0.287504,0.211295,0,1,0,0.216487,LOW
