people_count,occupancy_ratio,avg_person_area,avg_distance,min_distance,spatial_spread,top_region_count,middle_region_count,bottom_region_count,frame_occupancy_density,density_label
4,0.151509,0.031266,0.334945,0.1683,0.304286,1,0,3,10.486388,MEDIUM
4,0.024882,0.010055,0.869044,0.733968,0.308368,0,3,1,5.0,LOW
6,0.268788,0.049253,0.295806,0.189993,0.408778,0,6,0,10.815714,MEDIUM
39,0.563249,0.016584,0.024889,0.002,0.085011,13,26,0,137.421351,HIGH
4,0.020722,0.011263,0.964869,0.802371,0.261255,1,3,0,2.25244,LOW
9,0.176758,0.023897,0.45244,0.256701,0.347817,5,1,3,10.229919,MEDIUM
3,0.43311,0.1,0.523642,0.34709,0.428694,2,1,0,6.380515,MEDIUM
1,0.057115,0.076398,0.617535,0.380691,0.363277,1,0,0,1.11291,LOW
3,0.287094,0.096868,0.472294,0.274373,0.191986,1,0,2,5.700347,MEDIUM
6,0.356314,0.047737,0.152726,0.077423,0.36035,1,2,3,7.643812,MEDIUM
4,0.279156,0.070086,0.21752,0.086183,0.348348,1,1,2,4.58437,MEDIUM
26,0.607342,0.022518,0.005,0.002,0.193777,4,15,7,44.306933,HIGH
32,0.459694,0.015757,0.054222,0.002,0.373841,11,14,7,94.382572,HIGH
4,0.187521,0.043767,0.306534,0.158738,0.293484,1,2,1,9.042465,MEDIUM
46,0.838025,0.025343,0.267509,0.250329,0.357063,12,12,22,122.884973,HIGH
53,0.708942,0.011883,0.130436,0.105445,0.123697,14,5,34,118.416296,HIGH
26,0.768665,0.030074,0.1496,0.107903,0.272566,10,13,3,38.962121,HIGH
11,0.802569,0.075559,0.27188,0.232962,0.414198,2,3,6,30.713702,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.054666,0.016874,0.421125,0.360008,0.329805,2,1,0,2.763296,LOW
45,0.761052,0.013766,0.057827,0.002,0.02,14,3,28,129.191165,HIGH
7,0.212683,0.039688,0.354824,0.15946,0.210031,2,5,0,11.12126,MEDIUM
31,0.459816,0.013867,0.005,0.002,0.32297,8,11,12,83.92802,HIGH
3,0.068846,0.007422,0.646785,0.404791,0.174776,0,1,2,2.618857,LOW
5,0.264964,0.054765,0.380076,0.302713,0.449334,4,1,0,9.643492,MEDIUM
3,0.166993,0.05525,0.467323,0.327175,0.46383,2,1,0,7.9436,MEDIUM
2,0.026719,0.01327,0.335656,0.221743,0.233711,2,0,0,2.021682,LOW
4,0.189142,0.040633,0.05,0.02,0.08136,1,2,1,10.168676,MEDIUM
2,0.050949,0.035158,0.972717,0.883101,0.235018,2,0,0,2.678294,LOW
46,0.50611,0.012603,0.054452,0.002,0.376241,0,2,44,85.751059,HIGH
44,0.596328,0.012092,0.087971,0.058349,0.103316,5,37,2,122.764673,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.025452,0.019357,0.344668,0.138259,0.140124,1,0,2,3.681315,LOW
3,0.059644,0.039718,0.826332,0.659728,0.442768,1,0,2,1.322203,LOW
12,0.750144,0.05837,0.020679,0.002,0.110003,2,7,3,43.802389,HIGH
3,0.175862,0.058366,0.61319,0.415003,0.178573,1,0,2,7.795313,MEDIUM
3,0.365379,0.1,0.188738,0.138647,0.318326,2,1,0,3.84706,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
7,0.298034,0.051716,0.414383,0.227063,0.276021,2,4,1,7.962703,MEDIUM
12,0.176157,0.00874,0.136967,0.02,0.179329,1,4,7,23.032634,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
57,0.624288,0.01154,0.106847,0.084331,0.379954,22,22,13,150.0,HIGH
5,0.237523,0.042595,0.278418,0.16479,0.210515,3,0,2,14.250851,MEDIUM
39,0.464542,0.01254,0.243995,0.145209,0.049001,7,32,0,141.885159,HIGH
55,0.591147,0.01231,0.005,0.002,0.29173,6,41,8,150.0,HIGH
31,0.296042,0.010575,0.214073,0.133751,0.318168,0,26,5,48.317954,HIGH
1,0.013514,0.001,0.711998,0.540523,0.393952,0,1,0,0.612517,LOW
26,0.644031,0.022688,0.080698,0.002,0.215125,16,4,6,43.709141,HIGH
43,0.366392,0.009056,0.095259,0.078011,0.37588,7,31,5,95.151304,HIGH
4,0.029916,0.004467,0.560509,0.3109,0.248132,1,0,3,1.560029,LOW
29,0.791379,0.028085,0.201623,0.147885,0.301274,6,2,21,113.347427,HIGH
10,0.176738,0.026837,0.607209,0.416229,0.192032,4,5,1,15.607024,MEDIUM
11,0.087815,0.01341,0.577723,0.440328,0.091149,5,1,5,22.947154,MEDIUM
39,0.548324,0.01184,0.117562,0.024328,0.037761,16,13,10,150.0,HIGH
46,0.537445,0.010789,0.082805,0.01076,0.209359,19,27,0,150.0,HIGH
48,0.782003,0.015068,0.153052,0.102378,0.368313,6,38,4,91.69367,HIGH
36,0.646859,0.01401,0.152209,0.095626,0.249632,11,9,16,74.88995,HIGH
41,0.582971,0.012444,0.1816,0.1193,0.301157,7,22,12,144.152691,HIGH
19,0.637427,0.033057,0.005,0.002,0.229929,2,15,2,42.05762,HIGH
3,0.001,0.001,0.983992,0.835512,0.209343,0,2,1,2.564667,LOW
10,0.241419,0.024334,0.05,0.02,0.387072,4,2,4,25.0,MEDIUM
3,0.039285,0.008647,0.877924,0.81349,0.386459,0,1,2,3.866672,LOW
1,0.013356,0.001,1.0,0.916226,0.339771,0,1,0,0.52645,LOW
8,0.152381,0.017994,0.352338,0.27431,0.164179,0,0,8,18.350867,MEDIUM
31,0.80564,0.029453,0.166073,0.140166,0.346729,21,10,0,97.115909,HIGH
3,0.008898,0.010445,0.36817,0.154384,0.486612,3,0,0,1.836432,LOW
26,0.6131,0.023352,0.022403,0.011451,0.327342,7,2,17,91.383229,HIGH
19,0.878022,0.043876,0.077082,0.046636,0.198784,4,1,14,34.001571,HIGH
4,0.007294,0.001,0.601204,0.531679,0.31158,3,0,1,3.030522,LOW
3,0.055257,0.014784,0.628422,0.436495,0.269986,0,0,3,3.511421,LOW
3,0.023697,0.001,0.844352,0.73834,0.0,1,1,1,2.037958,LOW
37,0.603742,0.020142,0.005,0.002,0.349213,11,23,3,103.603494,HIGH
28,0.834948,0.032521,0.260777,0.237151,0.363549,14,4,10,51.274625,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
48,0.654218,0.014268,0.056802,0.038508,0.143785,17,7,24,89.146045,HIGH
35,0.79665,0.023455,0.178839,0.116431,0.183731,0,24,11,83.079096,HIGH
2,0.022705,0.015415,0.909197,0.70779,0.202499,0,0,2,1.899854,LOW
5,0.201383,0.043871,0.596532,0.517131,0.214922,1,1,3,12.261457,MEDIUM
19,0.577479,0.030257,0.052493,0.002,0.245118,9,9,1,73.721391,HIGH
35,0.640961,0.013822,0.118489,0.040768,0.095495,12,22,1,79.476514,HIGH
54,0.406474,0.006174,0.16714,0.086719,0.02014,33,8,13,85.577505,HIGH
32,0.443879,0.01364,0.202708,0.187106,0.430121,2,7,23,56.894909,HIGH
31,0.871953,0.025254,0.005,0.002,0.251161,15,9,7,47.603763,HIGH
9,0.216246,0.020089,0.26955,0.163246,0.328174,6,1,2,23.757081,MEDIUM
40,0.499929,0.012919,0.149863,0.136341,0.178372,6,11,23,91.946402,HIGH
5,0.354861,0.073617,0.170626,0.058377,0.418132,4,1,0,14.387343,MEDIUM
35,0.621577,0.018621,0.053304,0.002,0.224344,7,28,0,137.792033,HIGH
19,0.650109,0.037665,0.127391,0.039029,0.091398,3,13,3,71.481951,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.164603,0.013087,0.424035,0.264452,0.091586,4,8,0,25.0,MEDIUM
12,0.128219,0.005,0.359768,0.308375,0.270557,7,1,4,23.421941,MEDIUM
35,0.797057,0.024295,0.232417,0.143985,0.395867,16,14,5,57.992273,HIGH
1,0.050162,0.053718,0.53398,0.365979,0.469534,0,1,0,1.109357,LOW
3,0.266194,0.095394,0.218437,0.06656,0.279688,0,1,2,7.470331,MEDIUM
5,0.400528,0.085188,0.491383,0.32507,0.285841,1,0,4,12.010211,MEDIUM
2,0.023873,0.005925,0.528666,0.369768,0.149739,0,2,0,1.093143,LOW
4,0.014236,0.006328,0.436869,0.19056,0.127741,2,1,1,5.0,LOW
12,0.258575,0.022948,0.567822,0.438524,0.251414,1,10,1,25.0,MEDIUM
21,0.699586,0.026911,0.110198,0.064017,0.373756,12,4,5,77.266538,HIGH
11,0.08,0.009606,0.237664,0.047873,0.43635,6,5,0,25.0,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.053862,0.02537,0.870161,0.768448,0.362791,1,0,1,1.974824,LOW
3,0.037167,0.009729,0.617413,0.514711,0.070429,0,0,3,2.964339,LOW
32,0.75367,0.022469,0.044811,0.023241,0.336435,18,11,3,90.02358,HIGH
3,0.001,0.001,0.528276,0.324691,0.31425,3,0,0,2.683598,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
2,0.029394,0.013239,0.694746,0.573893,0.39642,1,0,1,0.988904,LOW
49,0.637407,0.008976,0.005,0.002,0.185449,0,21,28,150.0,HIGH
2,0.001,0.001318,0.622042,0.41969,0.393309,2,0,0,1.981926,LOW
1,0.013297,0.022116,0.756954,0.566156,0.143125,0,1,0,0.328112,LOW
38,0.4367,0.010229,0.124011,0.111462,0.114657,27,9,2,129.419259,HIGH
35,0.637674,0.014814,0.157254,0.058513,0.178283,10,25,0,135.739921,HIGH
9,0.351753,0.041002,0.59427,0.419872,0.255482,3,5,1,9.309815,MEDIUM
44,0.70332,0.017971,0.129922,0.070556,0.249844,24,11,9,150.0,HIGH
11,0.678442,0.058135,0.166976,0.116048,0.041778,0,4,7,28.412294,HIGH
18,0.576074,0.032488,0.077967,0.066873,0.066794,2,9,7,35.608344,HIGH
9,0.197784,0.016687,0.119909,0.02,0.378357,1,0,8,14.886666,MEDIUM
4,0.023968,0.00182,0.682322,0.555405,0.302677,1,2,1,3.971518,LOW
15,0.647602,0.048939,0.005,0.002,0.250908,1,13,1,53.231253,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.810112,0.067457,0.097803,0.060566,0.125541,4,5,3,48.214156,HIGH
41,0.356104,0.008727,0.287648,0.246987,0.219458,4,34,3,100.688865,HIGH
2,0.034257,0.020934,0.243661,0.07238,0.347865,0,0,2,1.56403,LOW
20,0.711973,0.041826,0.173872,0.126832,0.161755,8,8,4,30.335516,HIGH
9,0.144096,0.011133,0.479581,0.349768,0.142782,4,1,4,10.30409,MEDIUM
56,0.579799,0.010054,0.106967,0.081963,0.062467,6,43,7,150.0,HIGH
3,0.051151,0.024376,1.0,0.887609,0.347742,2,1,0,1.065848,LOW
57,0.789987,0.015413,0.023953,0.002,0.191341,16,34,7,86.106914,HIGH
22,0.834073,0.032487,0.128948,0.112277,0.183103,1,7,14,56.496757,HIGH
22,0.676063,0.028421,0.141872,0.130239,0.175958,5,2,15,61.724231,HIGH
1,0.026685,0.008062,0.87636,0.784682,0.51224,0,1,0,0.356423,LOW
3,0.0158,0.015129,0.627707,0.429681,0.517251,2,0,1,0.928102,LOW
22,0.798157,0.037508,0.137999,0.096241,0.153139,10,11,1,69.187098,HIGH
21,0.483403,0.02047,0.078343,0.010175,0.304368,5,6,10,78.410141,HIGH
5,0.271341,0.052484,0.511933,0.382211,0.157159,0,5,0,12.094677,MEDIUM
4,0.286436,0.067856,0.445438,0.293159,0.153031,0,0,4,7.719864,MEDIUM
35,0.576496,0.015208,0.187421,0.129997,0.157055,8,1,26,101.404021,HIGH
3,0.037022,0.005421,0.639519,0.548872,0.48311,1,1,1,1.053283,LOW
3,0.013708,0.019345,0.76213,0.593834,0.258391,0,3,0,1.229285,LOW
1,0.036463,0.032979,0.89034,0.730191,0.253348,0,0,1,1.169291,LOW
44,0.706808,0.013526,0.288679,0.247465,0.255102,8,35,1,129.685217,HIGH
23,0.82687,0.035261,0.291524,0.202979,0.127533,19,2,2,70.288482,HIGH
11,0.151769,0.015401,0.300845,0.151857,0.134705,6,5,0,25.0,MEDIUM
9,0.300583,0.033825,0.264717,0.127256,0.42635,3,5,1,24.571577,MEDIUM
9,0.261563,0.018473,0.05,0.02,0.325044,0,6,3,10.14529,MEDIUM
2,0.005569,0.001661,0.649257,0.506157,0.028432,2,0,0,2.587843,LOW
2,0.017551,0.009977,0.919814,0.684576,0.443461,1,0,1,1.284424,LOW
30,0.41721,0.018296,0.168005,0.083382,0.359054,15,9,6,81.944185,HIGH
7,0.383871,0.061634,0.145901,0.095652,0.179725,1,1,5,9.400333,MEDIUM
20,0.793467,0.044013,0.130872,0.036474,0.337562,10,8,2,35.396204,HIGH
8,0.218228,0.029375,0.403258,0.265292,0.266566,1,2,5,15.876944,MEDIUM
3,0.023326,0.01118,0.728796,0.639836,0.0,2,1,0,1.840767,LOW
12,0.321795,0.023217,0.06164,0.02,0.348623,8,0,4,12.069609,MEDIUM
5,0.084419,0.015948,0.457284,0.307859,0.441486,1,3,1,11.049003,MEDIUM
4,0.08,0.020139,0.343023,0.181892,0.256199,1,3,0,8.558327,MEDIUM
22,0.493815,0.021638,0.166927,0.155487,0.353096,1,16,5,81.17969,HIGH
42,0.7838,0.017846,0.149763,0.137965,0.053408,3,32,7,150.0,HIGH
1,0.009871,0.001,0.902386,0.823966,0.298769,1,0,0,0.736438,LOW
8,0.184537,0.025141,0.447653,0.335198,0.114342,1,0,7,21.286121,MEDIUM
3,0.51686,0.1,0.457287,0.296616,0.294641,2,1,0,4.184809,MEDIUM
1,0.0114,0.001,0.553706,0.382446,0.33317,0,1,0,1.122937,LOW
18,0.712797,0.032738,0.109205,0.101821,0.197431,1,14,3,62.218609,HIGH
1,0.055264,0.05198,0.676515,0.468764,0.101573,0,1,0,0.451921,LOW
12,0.450572,0.042602,0.180928,0.053076,0.420805,6,6,0,16.520561,MEDIUM
50,0.372192,0.014463,0.073568,0.002,0.113514,8,14,28,113.945701,HIGH
3,0.023862,0.01622,0.564307,0.426724,0.152362,0,3,0,3.908004,LOW
48,0.730845,0.014978,0.213716,0.192529,0.13714,9,22,17,96.284534,HIGH
23,0.719032,0.033968,0.246203,0.212679,0.423977,3,4,16,53.288586,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.001,0.016897,0.864982,0.689706,0.430263,2,2,0,5.0,LOW
6,0.260237,0.046111,0.159045,0.082134,0.428057,1,1,4,10.980074,MEDIUM
51,0.781192,0.013604,0.097012,0.091289,0.284574,22,17,12,150.0,HIGH
10,0.428334,0.042148,0.543487,0.429467,0.080798,7,3,0,16.963938,MEDIUM
6,0.253837,0.048321,0.446146,0.310256,0.308524,4,1,1,14.419592,MEDIUM
9,0.106075,0.005,0.419765,0.257156,0.123115,0,7,2,22.223235,MEDIUM
3,0.307334,0.096296,0.429812,0.249184,0.333176,1,0,2,9.235071,MEDIUM
1,0.040397,0.033517,0.702429,0.476574,0.232271,0,1,0,1.054329,LOW
4,0.371754,0.091713,0.558914,0.468881,0.330122,1,2,1,7.692103,MEDIUM
1,0.03032,0.028732,0.759936,0.52315,0.099937,0,0,1,0.90995,LOW
11,0.138728,0.012582,0.248564,0.087953,0.304719,7,4,0,22.649,MEDIUM
38,0.61705,0.016743,0.150659,0.117829,0.132883,2,17,19,143.278137,HIGH
53,0.736573,0.010007,0.205211,0.136502,0.321852,3,6,44,125.167905,HIGH
52,0.574483,0.010839,0.18658,0.143077,0.060167,36,15,1,148.729563,HIGH
59,0.773799,0.011884,0.223672,0.157152,0.213983,22,18,19,150.0,HIGH
4,0.041214,0.001,0.597218,0.47949,0.265947,0,4,0,2.736512,LOW
2,0.018293,0.001,0.58739,0.484068,0.38646,0,2,0,2.373971,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
9,0.277323,0.036551,0.552769,0.371029,0.247639,4,1,4,17.140524,MEDIUM
30,0.791146,0.025389,0.24251,0.156407,0.221835,18,12,0,92.465655,HIGH
2,0.089049,0.041789,0.601315,0.481171,0.524241,0,2,0,2.998386,LOW
38,0.666479,0.013208,0.029926,0.002,0.130131,10,27,1,88.640394,HIGH
10,0.137662,0.016193,0.329655,0.147068,0.161416,7,0,3,19.195492,MEDIUM
3,0.034626,0.02307,0.493939,0.439318,0.487773,2,0,1,4.113733,LOW
25,0.544012,0.022457,0.072189,0.002,0.363576,4,16,5,45.024642,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
14,0.531253,0.035906,0.079211,0.006518,0.415461,2,9,3,31.209475,HIGH
3,0.040274,0.00344,0.513096,0.439064,0.249018,0,3,0,3.603558,LOW
10,0.204623,0.027117,0.488992,0.429053,0.370666,3,5,2,15.46895,MEDIUM
3,0.01425,0.010976,0.373009,0.261158,0.360435,0,0,3,3.966831,LOW
11,0.223047,0.015462,0.088322,0.02,0.222782,5,4,2,25.0,MEDIUM
5,0.238336,0.039773,0.293522,0.199364,0.14605,0,2,3,7.638214,MEDIUM
44,0.822486,0.020095,0.085867,0.002,0.261901,27,14,3,90.948236,HIGH
34,0.465176,0.015474,0.110121,0.052041,0.351581,7,17,10,127.399377,HIGH
54,0.70132,0.013704,0.084848,0.039339,0.300612,40,2,12,150.0,HIGH
41,0.426116,0.006213,0.194681,0.158923,0.353913,3,10,28,150.0,HIGH
24,0.894107,0.04165,0.13895,0.109941,0.094883,4,20,0,63.660616,HIGH
2,0.01623,0.003079,0.964257,0.7544,0.275997,2,0,0,1.272584,LOW
43,0.527645,0.014039,0.230834,0.166536,0.272205,41,1,1,93.514803,HIGH
31,0.581048,0.016218,0.216475,0.183701,0.308944,3,6,22,72.123421,HIGH
7,0.217999,0.037468,0.164786,0.02,0.20509,1,4,2,19.831978,MEDIUM
1,0.019039,0.034153,0.377914,0.239005,0.066883,0,0,1,0.998165,LOW
1,0.03429,0.041311,0.355753,0.277272,0.372193,1,0,0,0.728377,LOW
37,0.30162,0.006727,0.230856,0.208015,0.221248,1,31,5,134.156352,HIGH
4,0.452692,0.1,0.411165,0.237483,0.203615,0,0,4,8.774229,MEDIUM
57,0.665309,0.013576,0.22975,0.211521,0.110404,3,45,9,150.0,HIGH
56,0.524986,0.012631,0.184773,0.119321,0.346655,10,45,1,150.0,HIGH
6,0.243796,0.051638,0.099104,0.02,0.284306,0,6,0,13.778761,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
6,0.15085,0.01956,0.416441,0.295538,0.160324,4,0,2,13.974235,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.039378,0.009575,0.688427,0.465208,0.215764,1,1,2,5.0,LOW
3,0.013883,0.005028,0.857546,0.610674,0.253896,1,0,2,2.347577,LOW
15,0.596446,0.038069,0.189136,0.09119,0.295536,3,2,10,38.781507,HIGH
32,0.661906,0.022417,0.093603,0.076524,0.043395,22,2,8,50.062695,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.001,0.001,0.633685,0.458341,0.310131,1,1,1,3.829291,LOW
1,0.014854,0.006639,1.0,0.765445,0.452794,0,0,1,0.856375,LOW
39,0.715422,0.014937,0.177403,0.084812,0.299792,7,26,6,80.149081,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
9,0.358436,0.034587,0.36543,0.183408,0.05,6,1,2,19.848217,MEDIUM
3,0.050079,0.015827,0.622146,0.483965,0.463121,0,0,3,1.425183,LOW
23,0.656609,0.03092,0.036804,0.02767,0.376366,11,12,0,48.873486,HIGH
3,0.167503,0.057597,0.43814,0.288043,0.330014,1,0,2,7.669579,MEDIUM
2,0.022253,0.01956,0.430857,0.317299,0.207869,1,1,0,1.34066,LOW
23,0.572435,0.017701,0.099318,0.024175,0.245732,9,12,2,56.133195,HIGH
31,0.75002,0.028984,0.150208,0.050678,0.199108,4,26,1,72.810294,HIGH
34,0.663059,0.018892,0.167879,0.148863,0.128624,3,19,12,94.538713,HIGH
12,0.125279,0.007289,0.477823,0.394172,0.476792,1,9,2,25.0,MEDIUM
43,0.648983,0.012772,0.178999,0.09261,0.122064,27,11,5,124.69749,HIGH
2,0.043752,0.023137,0.896769,0.783428,0.303439,1,1,0,0.896738,LOW
20,0.668362,0.039615,0.089378,0.022827,0.332878,4,3,13,63.775141,HIGH
9,0.202063,0.025568,0.074742,0.02,0.406153,4,0,5,9.804705,MEDIUM
38,0.639454,0.019262,0.058725,0.038591,0.252616,6,27,5,58.983896,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
12,0.197213,0.010802,0.374724,0.197766,0.423823,1,1,10,25.0,MEDIUM
2,0.089625,0.047579,1.0,0.763683,0.406181,1,1,0,2.85493,LOW
4,0.05461,0.026561,0.739062,0.590205,0.41373,2,1,1,5.0,LOW
32,0.710581,0.025221,0.203192,0.104528,0.30139,17,9,6,62.880234,HIGH
1,0.005993,0.001,0.504316,0.360876,0.473355,1,0,0,0.890853,LOW
1,0.028154,0.001,0.802748,0.735105,0.39943,1,0,0,0.969579,LOW
4,0.201963,0.048585,0.312501,0.257512,0.334089,3,1,0,8.845019,MEDIUM
35,0.557835,0.014995,0.140515,0.077957,0.305664,4,20,11,113.309435,HIGH
4,0.038127,0.016084,0.960818,0.888946,0.380086,2,1,1,5.0,LOW
43,0.733913,0.021053,0.12457,0.041861,0.146451,22,4,17,94.417393,HIGH
2,0.015995,0.012426,0.877317,0.657396,0.032721,0,1,1,2.605297,LOW
6,0.091046,0.015071,0.321434,0.168413,0.060474,0,1,5,16.743601,MEDIUM
16,0.585792,0.035505,0.254847,0.241691,0.224293,0,10,6,48.816461,HIGH
4,0.04629,0.023513,0.69358,0.553616,0.139025,1,0,3,5.0,LOW
32,0.728721,0.021672,0.142558,0.072214,0.037265,4,28,0,53.098433,HIGH
3,0.001,0.001,0.241764,0.187867,0.134737,0,3,0,1.886993,LOW
15,0.658332,0.042369,0.101053,0.003127,0.285898,5,6,4,42.086603,HIGH
26,0.556154,0.019446,0.079469,0.05259,0.392685,2,7,17,93.872955,HIGH
42,0.507838,0.011437,0.028063,0.002,0.409295,29,4,9,121.982774,HIGH
31,0.693906,0.023481,0.202228,0.145191,0.325013,7,22,2,53.195476,HIGH
12,0.64857,0.055134,0.005,0.002,0.306952,0,10,2,23.994315,HIGH
1,0.011541,0.006968,0.365341,0.175024,0.283832,0,1,0,0.839952,LOW
26,0.724731,0.029889,0.050415,0.01989,0.421527,0,9,17,50.620511,HIGH
10,0.22208,0.022542,0.214197,0.052999,0.360168,1,8,1,22.073837,MEDIUM
7,0.335068,0.040155,0.383387,0.258357,0.366753,3,3,1,16.710665,MEDIUM
42,0.757766,0.016052,0.230307,0.215471,0.221866,2,40,0,107.690871,HIGH
17,0.528558,0.030232,0.11496,0.059703,0.023078,7,9,1,45.116977,HIGH
7,0.39503,0.053254,0.447404,0.34679,0.352259,2,0,5,9.623408,MEDIUM
9,0.249614,0.026298,0.595659,0.489829,0.395123,2,4,3,16.152165,MEDIUM
3,0.304012,0.1,0.3905,0.329899,0.262311,1,2,0,5.563202,MEDIUM
12,0.313432,0.020221,0.11759,0.02,0.27015,5,3,4,25.0,MEDIUM
15,0.685378,0.044925,0.22798,0.202879,0.411159,6,4,5,40.437534,HIGH
2,0.016854,0.001,0.809795,0.591588,0.173473,0,2,0,2.3761,LOW
28,0.611935,0.017909,0.070602,0.002,0.196253,14,14,0,43.742604,HIGH
56,0.703245,0.011789,0.16017,0.123798,0.193118,43,11,2,106.778356,HIGH
6,0.113594,0.00868,0.152959,0.030968,0.464467,3,1,2,14.692512,MEDIUM
2,0.001,0.024957,0.941174,0.79707,0.268295,0,1,1,0.476728,LOW
3,0.081358,0.020405,0.368086,0.291824,0.36967,2,1,0,7.620238,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.076699,0.02863,0.918909,0.764603,0.384178,1,2,0,1.136205,LOW
44,0.786003,0.01604,0.204517,0.143855,0.097754,4,33,7,78.158777,HIGH
11,0.096138,0.007544,0.292186,0.144244,0.334955,5,4,2,13.420593,MEDIUM
2,0.004656,0.001,0.382731,0.296608,0.236969,0,1,1,1.815769,LOW
45,0.7328,0.017248,0.213584,0.176579,0.338197,35,6,4,87.38953,HIGH
25,0.545403,0.022826,0.183709,0.172207,0.238771,1,17,7,79.553116,HIGH
7,0.167731,0.032251,0.429886,0.247298,0.186082,4,2,1,11.859543,MEDIUM
10,0.344936,0.028972,0.051437,0.02,0.289237,4,4,2,14.949261,MEDIUM
2,0.020766,0.030452,0.372771,0.243873,0.487201,1,1,0,0.631847,LOW
18,0.799832,0.045183,0.02727,0.010805,0.290894,3,3,12,56.021408,HIGH
54,0.565513,0.010785,0.207493,0.154086,0.266645,5,34,15,90.51706,HIGH
3,0.162728,0.058126,0.398686,0.320826,0.350147,0,2,1,3.271919,MEDIUM
3,0.010986,0.002539,0.616169,0.558563,0.172259,0,2,1,2.504394,LOW
8,0.214696,0.032752,0.26422,0.178672,0.085239,5,2,1,10.529823,MEDIUM
11,0.115584,0.013805,0.451815,0.309693,0.451624,4,4,3,23.422916,MEDIUM
33,0.803271,0.025215,0.088249,0.065139,0.284613,8,9,16,98.348434,HIGH
4,0.264285,0.070052,0.454968,0.379397,0.127792,0,4,0,7.529967,MEDIUM
42,0.492278,0.008195,0.138899,0.084176,0.14166,22,19,1,97.823659,HIGH
10,0.297778,0.023061,0.476758,0.419809,0.401771,1,8,1,25.0,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
7,0.287352,0.038857,0.522384,0.415367,0.456931,5,0,2,18.156386,MEDIUM
57,0.661325,0.015359,0.16686,0.098,0.124679,33,18,6,150.0,HIGH
3,0.423831,0.1,0.219641,0.031248,0.203178,1,1,1,3.582457,MEDIUM
59,0.468313,0.005502,0.078439,0.002,0.250795,23,7,29,150.0,HIGH
1,0.005958,0.006962,0.541305,0.390543,0.330588,0,0,1,1.205733,LOW
7,0.243083,0.034604,0.562988,0.494041,0.360741,2,3,2,7.592648,MEDIUM
2,0.028423,0.008991,0.977422,0.8883,0.30397,0,2,0,2.012608,LOW
1,0.020747,0.01884,0.645569,0.440972,0.019031,1,0,0,1.272049,LOW
21,0.672908,0.029507,0.166638,0.139518,0.190866,5,3,13,79.472085,HIGH
3,0.011985,0.001204,0.684943,0.607548,0.220625,0,2,1,2.734635,LOW
6,0.25949,0.039125,0.384351,0.251074,0.42287,0,1,5,12.855496,MEDIUM
3,0.086646,0.023509,0.762525,0.710631,0.329627,2,1,0,2.027184,LOW
3,0.03739,0.019418,0.795484,0.733282,0.215435,2,0,1,1.452188,LOW
29,0.59233,0.018429,0.080429,0.002,0.071453,19,8,2,56.965227,HIGH
29,0.848955,0.029708,0.09367,0.002602,0.450875,10,8,11,86.591686,HIGH
12,0.271101,0.022194,0.468143,0.306147,0.143873,1,8,3,13.175467,MEDIUM
4,0.014378,0.006891,0.735043,0.603743,0.202073,1,1,2,1.465488,LOW
57,0.670409,0.016265,0.13246,0.095213,0.137044,14,39,4,150.0,HIGH
9,0.200612,0.019133,0.139121,0.063194,0.400115,2,5,2,12.806359,MEDIUM
8,0.268913,0.038452,0.460346,0.386346,0.299798,6,2,0,19.703608,MEDIUM
1,0.019237,0.00821,0.459963,0.224296,0.469801,0,0,1,0.712458,LOW
25,0.545667,0.018796,0.264552,0.248591,0.236611,1,22,2,60.508358,HIGH
